City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Umaria,IN,2022-09-11 22:22:45,23.5333,80.8333,71.89,97,37,3.49,scattered clouds
260,Beernem,BE,2022-09-11 22:22:45,51.1515,3.342,63.36,86,44,6.55,scattered clouds
261,Torbay,CA,2022-09-11 22:22:46,47.6666,-52.7314,59.58,98,100,19.57,moderate rain
262,Minggang,CN,2022-09-11 22:22:46,32.4586,114.0486,66.58,69,0,3.27,clear sky
263,Luohe,CN,2022-09-11 22:22:47,33.5717,114.0353,65.88,72,0,1.95,clear sky
264,Arnprior,CA,2022-09-11 22:22:23,45.4334,-76.3494,74.64,77,100,9.33,overcast clouds
265,Avinurme,EE,2022-09-11 22:22:47,58.9822,26.8642,46.4,84,100,4.61,overcast clouds
266,Lorengau,PG,2022-09-11 22:22:48,-2.0226,147.2712,81.23,79,95,8.01,overcast clouds
267,Martapura,ID,2022-09-11 22:22:48,-3.4167,114.85,73.49,100,94,2.3,overcast clouds
268,Nuuk,GL,2022-09-11 22:21:43,64.1835,-51.7216,48.81,71,75,31.07,broken clouds
269,Kenai,US,2022-09-11 22:22:48,60.5544,-151.2583,54.09,94,100,6.91,light rain
270,Sao Filipe,CV,2022-09-11 22:22:49,14.8961,-24.4956,78.51,81,27,11.14,scattered clouds
271,Mosquera,CO,2022-09-11 22:18:59,4.7059,-74.2302,64.49,45,20,5.75,few clouds
272,Estrella,PH,2022-09-11 22:22:49,15.75,121.0333,72.77,96,99,0.36,overcast clouds
273,Geraldton,AU,2022-09-11 22:22:50,-28.7667,114.6,52.21,93,0,12.66,clear sky
274,Cabo Rojo,PR,2022-09-11 22:22:51,18.0866,-67.1457,85.96,84,100,1.01,overcast clouds
275,San Policarpo,PH,2022-09-11 22:22:51,12.1791,125.5072,78.33,86,84,4.54,broken clouds
276,Bang Saphan,TH,2022-09-11 22:22:51,11.2126,99.5117,75.15,93,100,2.84,light rain
277,Mukhen,RU,2022-09-11 22:22:52,48.1,136.1,60.67,82,89,3.09,overcast clouds
278,College,US,2022-09-11 22:22:52,64.8569,-147.8028,59.58,56,75,5.75,broken clouds
279,Angoram,PG,2022-09-11 22:22:52,-4.0625,144.0661,75.83,90,100,1.97,overcast clouds
280,Warora,IN,2022-09-11 22:22:53,20.2333,79.0,73.67,96,100,10.51,overcast clouds
281,San Cristobal,VE,2022-09-11 22:22:53,7.7669,-72.225,80.78,62,54,4.74,broken clouds
282,Labuhan,ID,2022-09-11 22:22:54,-6.8844,112.2051,77.63,84,27,5.68,scattered clouds
283,Goure,NE,2022-09-11 22:22:54,13.9835,10.2704,83.01,50,75,7.67,broken clouds
284,Nanortalik,GL,2022-09-11 22:22:54,60.1432,-45.2371,43.18,94,57,7.67,broken clouds
285,Asau,RO,2022-09-11 22:22:55,46.4333,26.4,58.12,86,34,6.15,scattered clouds
286,Coquimbo,CL,2022-09-11 22:22:55,-29.9533,-71.3436,58.73,58,20,10.36,few clouds
287,Half Moon Bay,US,2022-09-11 22:22:55,37.4636,-122.4286,89.89,64,0,19.57,haze
288,Talara,PE,2022-09-11 22:22:56,-4.5772,-81.2719,64.63,82,5,20.8,clear sky
289,Sabang,ID,2022-09-11 22:22:56,5.8933,95.3214,81.55,73,100,9.01,overcast clouds
290,Alice Springs,AU,2022-09-11 22:22:57,-23.7,133.8833,57.22,26,100,10.36,overcast clouds
291,Kontagora,NG,2022-09-11 22:22:57,10.3999,5.4695,71.37,94,92,0.63,overcast clouds
292,Kiama,AU,2022-09-11 22:22:57,-34.6833,150.8667,58.57,54,45,13.0,scattered clouds
293,Hovd,MN,2022-09-11 22:22:58,48.0056,91.6419,60.69,35,81,6.6,broken clouds
294,Paamiut,GL,2022-09-11 22:22:58,61.994,-49.6678,42.96,94,100,16.49,light rain
295,Koslan,RU,2022-09-11 22:22:58,63.4564,48.8989,41.38,97,88,4.12,overcast clouds
296,Davila,PH,2022-09-11 22:22:59,18.4726,120.5763,78.78,79,87,12.64,overcast clouds
297,Aklavik,CA,2022-09-11 22:22:59,68.2191,-135.0107,42.3,86,100,1.77,overcast clouds
298,Forio,IT,2022-09-11 22:23:00,40.7342,13.8646,74.43,81,0,1.01,clear sky
299,Teluknaga,ID,2022-09-11 22:23:00,-6.0989,106.6381,80.64,88,20,2.3,mist
300,Abu Dhabi,AE,2022-09-11 22:22:27,24.4667,54.3667,87.82,84,10,2.3,clear sky
301,Lisala,CD,2022-09-11 22:23:00,2.15,21.5167,69.24,99,99,2.33,overcast clouds
302,Camabatela,AO,2022-09-11 22:23:01,-8.1881,15.375,64.49,78,54,8.05,broken clouds
303,Pedro Carbo,EC,2022-09-11 22:23:01,-1.8333,-80.2333,81.95,58,67,10.87,broken clouds
304,Leningradskiy,RU,2022-09-11 22:23:02,69.3833,178.4167,40.98,75,9,8.37,clear sky
305,Sao Caetano De Odivelas,BR,2022-09-11 22:23:02,-0.75,-48.02,75.88,92,58,8.68,broken clouds
306,Kruisfontein,ZA,2022-09-11 22:23:03,-34.0033,24.7314,52.88,79,100,10.49,overcast clouds
307,Ilulissat,GL,2022-09-11 22:23:03,69.2167,-51.1,48.22,76,100,11.5,light intensity shower rain
308,Ketchikan,US,2022-09-11 22:23:04,55.3422,-131.6461,64.87,48,0,11.5,clear sky
309,Upata,VE,2022-09-11 22:23:04,8.0086,-62.3989,74.68,89,87,3.69,overcast clouds
310,Talnakh,RU,2022-09-11 22:23:04,69.4865,88.3972,36.21,94,100,8.88,light rain
311,Grand Gaube,MU,2022-09-11 22:23:05,-20.0064,57.6608,70.2,75,40,4.0,scattered clouds
312,Noumea,NC,2022-09-11 22:19:03,-22.2763,166.4572,78.01,99,72,7.36,broken clouds
313,Ixtapa,MX,2022-09-11 22:23:05,20.7,-105.2,87.03,70,75,8.05,broken clouds
314,Adrar,MR,2022-09-11 22:23:06,20.5022,-10.0711,96.24,25,13,5.61,few clouds
315,Labytnangi,RU,2022-09-11 22:23:06,66.6572,66.4183,42.1,87,89,10.83,overcast clouds
316,Dengfeng,CN,2022-09-11 22:23:07,34.4553,113.0281,66.78,59,0,2.35,clear sky
317,Skibbereen,IE,2022-09-11 22:23:07,51.55,-9.2667,62.11,97,100,5.86,overcast clouds
318,Corrales,US,2022-09-11 22:23:08,35.2378,-106.6067,85.23,37,40,10.0,scattered clouds
319,Gimli,CA,2022-09-11 22:23:08,50.6336,-96.9907,77.02,31,0,13.8,clear sky
320,Durg,IN,2022-09-11 22:20:43,21.1833,81.2833,74.35,95,100,3.04,overcast clouds
321,Klaksvik,FO,2022-09-11 22:23:09,62.2266,-6.589,47.32,95,95,4.07,overcast clouds
322,Havoysund,NO,2022-09-11 22:20:28,70.9963,24.6622,44.83,96,100,15.21,light rain
323,Ucluelet,CA,2022-09-11 22:23:10,48.9329,-125.5528,68.31,80,52,1.01,broken clouds
324,Xining,CN,2022-09-11 22:21:50,36.6167,101.7667,48.96,74,0,2.57,clear sky
325,Pogranichnyy,RU,2022-09-11 22:23:10,44.4064,131.3769,61.07,96,58,2.82,broken clouds
326,Mayumba,GA,2022-09-11 22:23:11,-3.432,10.6554,73.9,86,97,6.69,overcast clouds
327,Kuyanovo,RU,2022-09-11 22:23:11,55.8014,54.5372,44.64,90,87,4.52,overcast clouds
328,Henties Bay,NA,2022-09-11 22:23:12,-22.116,14.2845,54.64,92,1,7.7,clear sky
329,Airai,TL,2022-09-11 22:23:12,-8.9266,125.4092,56.66,61,78,2.68,broken clouds
330,Killybegs,IE,2022-09-11 22:23:13,54.6333,-8.45,60.01,94,100,4.85,overcast clouds
331,Roncq,FR,2022-09-11 22:23:14,50.7533,3.1213,62.11,84,79,5.95,broken clouds
332,Ostrovnoy,RU,2022-09-11 22:23:15,68.0531,39.5131,47.98,95,100,6.13,light rain
333,Cidreira,BR,2022-09-11 22:23:15,-30.1811,-50.2056,55.04,72,51,11.18,broken clouds
334,Sioux Lookout,CA,2022-09-11 22:23:15,50.1001,-91.917,68.07,45,20,5.75,few clouds
335,Massaguet,TD,2022-09-11 22:23:16,12.4755,15.4365,81.73,72,79,5.82,broken clouds
336,Longyearbyen,SJ,2022-09-11 22:23:16,78.2186,15.6401,35.44,80,75,12.66,broken clouds
337,Adilabad,IN,2022-09-11 22:23:17,19.6667,78.5333,73.81,94,100,10.09,overcast clouds
338,Laredo,US,2022-09-11 22:23:17,27.5064,-99.5075,93.49,38,20,9.22,few clouds
339,Mehamn,NO,2022-09-11 22:23:17,71.0357,27.8492,42.71,91,100,5.95,light rain
340,Ndioum,SN,2022-09-11 22:23:18,16.5129,-14.6471,90.55,50,96,8.21,overcast clouds
341,Grindavik,IS,2022-09-11 22:23:18,63.8424,-22.4338,48.15,87,0,11.5,clear sky
342,Tauranga,NZ,2022-09-11 22:22:24,-37.6861,176.1667,59.94,93,100,1.01,overcast clouds
343,Banjar,ID,2022-09-11 22:23:19,-8.19,114.9675,74.21,90,96,2.3,overcast clouds
344,Krasnyy Profintern,RU,2022-09-11 22:23:19,57.7446,40.435,39.22,75,96,7.0,overcast clouds
345,Kharp,RU,2022-09-11 22:23:20,66.8014,65.8081,40.87,90,95,7.74,overcast clouds
346,Gilbues,BR,2022-09-11 22:23:20,-9.8317,-45.3439,84.61,23,95,3.31,overcast clouds
347,Beloha,MG,2022-09-11 22:23:21,-25.1667,45.05,66.13,65,0,2.55,clear sky
348,Muroto,JP,2022-09-11 22:23:21,33.2833,134.15,80.82,79,33,17.83,scattered clouds
349,Biltine,TD,2022-09-11 22:23:21,14.5333,20.9167,87.89,39,69,4.41,broken clouds
350,Llanes,ES,2022-09-11 22:23:22,43.4198,-4.7549,74.05,64,99,9.93,overcast clouds
351,Ewa Beach,US,2022-09-11 22:23:22,21.3156,-158.0072,86.09,63,0,16.11,clear sky
352,Manitouwadge,CA,2022-09-11 22:23:22,49.1215,-85.8403,66.54,50,100,2.77,overcast clouds
353,Mehtar Lam,AF,2022-09-11 22:23:23,34.6714,70.2094,76.87,80,9,2.1,clear sky
354,Kavieng,PG,2022-09-11 22:20:29,-2.5744,150.7967,82.6,64,29,14.23,scattered clouds
355,Tual,ID,2022-09-11 22:23:23,-5.6667,132.75,80.33,83,34,14.18,scattered clouds
356,Flin Flon,CA,2022-09-11 22:23:24,54.7682,-101.865,73.24,25,20,11.5,smoke
357,Inuvik,CA,2022-09-11 22:23:24,68.3499,-133.7218,43.56,81,75,2.3,broken clouds
358,Kupino,RU,2022-09-11 22:23:25,54.3663,77.2981,47.32,90,100,19.22,moderate rain
359,Rapla,EE,2022-09-11 22:23:25,59.0072,24.7928,44.31,81,32,4.61,scattered clouds
360,Ihlow,DE,2022-09-11 22:23:25,51.8833,13.3333,57.15,80,100,5.21,overcast clouds
361,Verkhoyansk,RU,2022-09-11 22:23:26,67.5447,133.385,38.21,91,100,3.42,overcast clouds
362,Chimbote,PE,2022-09-11 22:23:26,-9.0853,-78.5783,64.17,76,11,12.84,few clouds
363,Swan Hill,AU,2022-09-11 22:23:27,-35.3378,143.5544,49.06,83,78,6.15,broken clouds
364,Mizdah,LY,2022-09-11 22:23:27,31.4451,12.9801,78.06,52,6,6.35,clear sky
365,Meadow Lake,US,2022-09-11 22:23:27,34.8014,-106.5436,83.68,40,43,6.49,scattered clouds
366,Jibuti,DJ,2022-09-11 22:23:28,11.5,42.5,81.72,47,43,5.35,light rain
367,Bac Lieu,VN,2022-09-11 22:19:09,9.285,105.7244,75.34,96,100,5.86,light rain
368,Souillac,MU,2022-09-11 22:23:28,-20.5167,57.5167,70.18,78,75,3.44,broken clouds
369,Nigde,TR,2022-09-11 22:23:29,37.8333,34.75,62.33,34,0,4.03,clear sky
370,Mayo,US,2022-09-11 22:23:29,38.8876,-76.5119,79.21,93,100,16.11,mist
371,Bontang,ID,2022-09-11 22:23:29,0.1333,117.5,73.98,89,100,4.05,overcast clouds
372,Colares,PT,2022-09-11 22:23:30,38.7992,-9.4469,70.79,75,100,11.99,light rain
373,Lithgow,AU,2022-09-11 22:23:30,-33.4833,150.15,41.94,68,2,8.99,clear sky
374,Nantucket,US,2022-09-11 22:19:09,41.2835,-70.0995,78.91,64,75,8.05,broken clouds
375,Namatanai,PG,2022-09-11 22:23:31,-3.6667,152.4333,81.66,63,55,10.87,broken clouds
376,Yurimaguas,PE,2022-09-11 22:23:31,-5.9,-76.0833,93.4,38,46,5.06,scattered clouds
377,Mwense,ZM,2022-09-11 22:23:31,-10.3845,28.698,76.14,39,94,1.34,overcast clouds
378,Agadez,NE,2022-09-11 22:23:32,19.75,10.25,87.04,13,0,10.18,clear sky
379,Bataipora,BR,2022-09-11 22:23:32,-22.2953,-53.2711,75.99,52,19,6.49,few clouds
380,Beringovskiy,RU,2022-09-11 22:23:33,63.05,179.3167,46.78,77,98,16.49,overcast clouds
381,Tres Arroyos,AR,2022-09-11 22:23:33,-38.3739,-60.2798,56.91,35,99,7.56,overcast clouds
382,Usinsk,RU,2022-09-11 22:23:33,65.9939,57.5281,42.87,96,100,11.01,overcast clouds
383,Nara,JP,2022-09-11 22:18:56,34.6851,135.8049,80.49,61,100,2.98,overcast clouds
384,Ghanzi,BW,2022-09-11 22:23:34,-21.5667,21.7833,63.66,17,0,2.93,clear sky
385,Victoria Point,AU,2022-09-11 22:23:34,-27.5833,153.3,64.36,74,100,1.01,overcast clouds
386,Olavarria,AR,2022-09-11 22:23:35,-36.8927,-60.3225,60.03,44,100,5.73,overcast clouds
387,Siocon,PH,2022-09-11 22:23:35,7.7061,122.1353,78.39,86,100,2.37,overcast clouds
388,Swift Current,CA,2022-09-11 22:18:59,50.2834,-107.8014,88.61,12,0,17.27,clear sky
389,Vila Velha,BR,2022-09-11 22:23:35,-20.3297,-40.2925,71.55,86,100,13.8,overcast clouds
390,Loandjili,CG,2022-09-11 22:23:36,-4.7561,11.8578,73.51,94,20,4.61,few clouds
391,Constantine,DZ,2022-09-11 22:19:45,36.365,6.6147,76.41,41,0,2.3,clear sky
392,Caravelas,BR,2022-09-11 22:20:36,-17.7125,-39.2481,70.36,76,4,4.52,clear sky
393,Nanma,CN,2022-09-11 22:23:36,36.1817,118.1583,63.99,91,0,1.7,clear sky
394,Cherat,PK,2022-09-11 22:23:37,33.8233,71.8915,66.13,84,3,1.83,clear sky
395,Srednekolymsk,RU,2022-09-11 22:23:37,67.45,153.6833,41.92,88,100,9.62,overcast clouds
396,Fez,MA,2022-09-11 22:19:18,34.0372,-4.9998,93.45,18,40,12.66,thunderstorm
397,Omboue,GA,2022-09-11 22:23:38,-1.5746,9.2618,75.09,82,64,8.05,broken clouds
398,Whitianga,NZ,2022-09-11 22:21:48,-36.8333,175.7,59.88,87,99,14.47,overcast clouds
399,Husum,DE,2022-09-11 22:23:39,54.4858,9.0524,59.14,89,10,1.12,clear sky
400,Eureka,US,2022-09-11 22:22:22,40.8021,-124.1637,71.2,85,99,1.99,overcast clouds
401,Shimoda,JP,2022-09-11 22:23:39,34.6667,138.95,73.11,77,30,17.74,scattered clouds
402,San Quintin,MX,2022-09-11 22:23:40,30.4833,-115.95,77.59,76,3,10.94,clear sky
403,Santa Ines,BR,2022-09-11 22:20:07,-3.6667,-45.38,84.52,43,94,5.75,overcast clouds
404,Kahului,US,2022-09-11 22:23:40,20.8947,-156.47,87.82,68,40,19.57,scattered clouds
405,Petropavlovsk-Kamchatskiy,RU,2022-09-11 22:23:41,53.0452,158.6483,57.79,63,20,6.71,few clouds
406,Nouadhibou,MR,2022-09-11 22:23:41,20.931,-17.0347,73.99,78,7,27.51,clear sky
407,Amos,CA,2022-09-11 22:23:41,48.5669,-78.1162,65.17,88,100,7.31,overcast clouds
408,Malchin,DE,2022-09-11 22:23:42,53.7333,12.7833,56.52,88,53,5.73,broken clouds
409,San Ramon,US,2022-09-11 22:23:42,37.7799,-121.978,89.94,25,0,14.97,clear sky
410,Kasungu,MW,2022-09-11 22:23:43,-13.0333,33.4833,67.14,46,0,4.74,clear sky
411,Lompoc,US,2022-09-11 22:23:43,34.6391,-120.4579,85.89,61,0,14.97,clear sky
412,Faridkot,IN,2022-09-11 22:23:43,30.6667,74.75,79.12,70,0,6.33,clear sky
413,Kindia,GN,2022-09-11 22:23:44,10.0569,-12.8658,69.66,99,99,2.33,light rain
414,Fort Morgan,US,2022-09-11 22:23:44,40.2503,-103.8,76.42,23,0,0.0,clear sky
415,Yarmouth,US,2022-09-11 22:23:45,41.7057,-70.2286,77.05,72,100,3.44,overcast clouds
416,Chuy,UY,2022-09-11 22:23:45,-33.6971,-53.4616,48.47,85,73,7.58,broken clouds
417,Ciro Marina,IT,2022-09-11 22:23:45,39.3732,17.126,76.37,67,0,10.31,clear sky
418,Antalaha,MG,2022-09-11 22:23:46,-14.9003,50.2788,67.35,86,74,5.88,light rain
419,Formiga,BR,2022-09-11 22:20:48,-20.4644,-45.4264,79.66,27,23,3.67,few clouds
420,Kiruna,SE,2022-09-11 22:23:46,67.8557,20.2251,41.92,81,20,5.75,light rain
421,Aripuana,BR,2022-09-11 22:23:47,-9.1667,-60.6333,87.22,40,59,0.78,broken clouds
422,Gamba,GA,2022-09-11 22:23:47,-2.65,10.0,74.14,82,100,7.14,overcast clouds
423,Golden,US,2022-09-11 22:19:10,39.7555,-105.2211,79.18,28,0,6.91,clear sky
424,Hobyo,SO,2022-09-11 22:23:48,5.3505,48.5268,76.05,87,66,22.39,broken clouds
425,Nizhniy Ingash,RU,2022-09-11 22:21:22,56.2,96.53,48.92,85,100,4.27,overcast clouds
426,Kailua,US,2022-09-11 22:23:48,21.4022,-157.7394,86.14,67,95,5.01,overcast clouds
427,Luderitz,NA,2022-09-11 22:23:48,-26.6481,15.1594,58.68,69,56,25.26,broken clouds
428,Xiamen,CN,2022-09-11 22:23:49,24.4798,118.0819,82.26,78,0,2.24,clear sky
429,Dunedin,NZ,2022-09-11 22:23:49,-45.8742,170.5036,49.8,83,100,1.99,overcast clouds
430,Cartagena Del Chaira,CO,2022-09-11 22:23:50,1.3349,-74.8429,86.0,61,27,1.32,scattered clouds
431,Bambanglipuro,ID,2022-09-11 22:23:50,-7.95,110.2833,74.55,92,81,3.11,light rain
432,Kirovskiy,RU,2022-09-11 22:23:51,45.0917,133.5136,58.78,86,97,3.83,overcast clouds
433,Bowen,AU,2022-09-11 22:21:55,-20.0167,148.2333,67.64,82,2,6.96,clear sky
434,Atar,MR,2022-09-11 22:23:51,20.5169,-13.0499,97.93,26,34,6.93,scattered clouds
435,Altay,CN,2022-09-11 22:23:52,47.8667,88.1167,59.74,75,100,2.66,moderate rain
436,Bay Roberts,CA,2022-09-11 22:23:52,47.5999,-53.2648,60.33,96,100,13.0,moderate rain
437,Saint-Pierre,RE,2022-09-11 22:23:53,-21.3393,55.4781,71.56,52,75,8.05,broken clouds
438,Husavik,IS,2022-09-11 22:23:54,66.0449,-17.3389,47.39,96,100,4.41,overcast clouds
439,Chama,CH,2022-09-11 22:23:54,47.1821,8.4636,57.42,100,3,0.0,clear sky
440,Ariquemes,BR,2022-09-11 22:23:55,-9.9133,-63.0408,85.3,51,82,2.39,light rain
441,Parana,AR,2022-09-11 22:23:55,-31.732,-60.5238,63.55,34,18,8.68,few clouds
442,Tecpan,GT,2022-09-11 22:23:55,14.7623,-90.9947,60.89,96,99,3.94,overcast clouds
443,Aldan,RU,2022-09-11 22:23:56,58.6031,125.3894,37.78,82,9,3.27,clear sky
444,Fortuna,US,2022-09-11 22:23:56,40.5982,-124.1573,70.93,82,0,8.05,clear sky
445,Queenstown,ZA,2022-09-11 22:23:56,-31.8976,26.8753,49.32,76,99,11.14,overcast clouds
446,Burhaniye,TR,2022-09-11 22:23:57,39.5004,26.9727,67.91,77,0,6.91,clear sky
447,Voh,NC,2022-09-11 22:23:57,-20.9667,164.7,78.84,75,2,3.4,clear sky
448,Hailar,CN,2022-09-11 22:23:57,49.2,119.7,43.88,95,11,9.89,few clouds
449,Kawalu,ID,2022-09-11 22:23:58,-7.3817,108.2082,71.26,96,92,1.25,overcast clouds
450,Balakhninskiy,RU,2022-09-11 22:23:58,58.0106,114.2769,37.18,91,18,2.98,few clouds
451,Erenhot,CN,2022-09-11 22:23:59,43.6475,111.9767,63.45,57,8,12.57,clear sky
452,San Buenaventura,MX,2022-09-11 22:23:11,27.0833,-101.5333,90.52,40,75,11.5,broken clouds
453,Neuquen,AR,2022-09-11 22:23:59,-38.9516,-68.0591,67.89,19,0,11.5,clear sky
454,Amurzet,RU,2022-09-11 22:24:00,47.6967,131.0981,62.53,93,99,1.5,overcast clouds
455,Aleksandrov Gay,RU,2022-09-11 22:21:16,50.147,48.5704,50.45,56,60,7.76,broken clouds
456,Van,TR,2022-09-11 22:24:00,38.4924,43.3831,56.55,38,0,3.44,clear sky
457,Katsuura,JP,2022-09-11 22:24:01,35.1333,140.3,75.4,88,89,17.78,overcast clouds
458,Bathsheba,BB,2022-09-11 22:24:01,13.2167,-59.5167,84.81,74,40,13.8,scattered clouds
459,Sisimiut,GL,2022-09-11 22:24:02,66.9395,-53.6735,46.24,82,97,11.83,overcast clouds
460,Yinchuan,CN,2022-09-11 22:24:02,38.4681,106.2731,65.23,55,0,5.23,clear sky
461,Okhotsk,RU,2022-09-11 22:24:02,59.3833,143.3,45.14,55,8,16.13,clear sky
462,Marzuq,YE,2022-09-11 22:24:03,14.4,46.4667,81.93,47,82,6.42,broken clouds
463,Iqaluit,CA,2022-09-11 22:20:33,63.7506,-68.5145,46.13,75,75,10.36,broken clouds
464,Grafton,US,2022-09-11 22:23:34,42.207,-71.6856,72.12,76,40,6.91,light rain
465,Abalak,RU,2022-09-11 22:24:04,58.1286,68.5944,36.23,95,18,4.12,few clouds
466,Evensk,RU,2022-09-11 22:24:04,61.95,159.2333,50.2,62,79,5.3,broken clouds
467,Inongo,CD,2022-09-11 22:24:05,-1.95,18.2667,70.0,97,100,4.34,overcast clouds
468,Alugan,PH,2022-09-11 22:24:05,12.2188,125.4808,77.9,87,87,4.05,overcast clouds
469,Bardiyah,LY,2022-09-11 22:24:06,31.7561,25.0865,77.74,83,0,12.17,clear sky
470,Namalenga,TZ,2022-09-11 22:24:06,-10.95,39.1,66.04,91,17,5.12,few clouds
471,Eldorado,BR,2022-09-11 22:24:07,-23.7869,-54.2836,67.03,63,32,5.55,scattered clouds
472,Burgeo,CA,2022-09-11 22:24:07,47.6167,-57.6152,64.58,73,3,29.59,clear sky
473,Westport,US,2022-09-11 22:24:07,41.1415,-73.3579,72.18,81,100,3.44,overcast clouds
474,Kantunilkin,MX,2022-09-11 22:24:08,21.0917,-87.45,89.13,55,97,5.79,overcast clouds
475,Estelle,US,2022-09-11 22:24:09,29.8458,-90.1067,90.0,55,75,3.44,broken clouds
476,Sampit,ID,2022-09-11 22:24:10,-2.5333,112.95,72.5,99,95,0.83,overcast clouds
477,Shenjiamen,CN,2022-09-11 22:24:10,29.9576,122.298,76.91,86,100,8.88,overcast clouds
478,Yuli,NG,2022-09-11 22:24:11,9.6989,10.2744,73.09,95,80,4.56,broken clouds
479,Lerwick,GB,2022-09-11 22:24:11,60.1545,-1.1494,57.2,94,100,15.1,overcast clouds
480,Broken Hill,AU,2022-09-11 22:24:11,-31.95,141.4333,51.13,59,1,7.02,clear sky
481,Ratnagiri,IN,2022-09-11 22:24:06,16.9833,73.3,78.24,95,100,14.79,light rain
482,Olenegorsk,RU,2022-09-11 22:24:12,68.15,33.3,46.33,95,100,0.76,light rain
483,Tateyama,JP,2022-09-11 22:24:13,34.9833,139.8667,78.1,86,46,16.42,scattered clouds
484,Buique,BR,2022-09-11 22:24:14,-8.6231,-37.1558,66.69,82,60,10.13,broken clouds
485,Opuwo,NA,2022-09-11 22:24:14,-18.0607,13.84,67.82,39,29,4.14,scattered clouds
486,La Ronge,CA,2022-09-11 22:22:33,55.1001,-105.2842,71.85,30,100,5.75,overcast clouds
487,Harnai,PK,2022-09-11 22:24:15,30.1005,67.9374,82.42,57,1,0.69,clear sky
488,Montrose,US,2022-09-11 22:21:40,38.4166,-108.2673,78.21,8,61,6.91,broken clouds
489,Anjiang,CN,2022-09-11 22:24:15,27.3194,110.1031,69.35,92,19,0.96,few clouds
490,Mujiayingzi,CN,2022-09-11 22:24:16,42.1167,118.7833,59.9,81,0,5.99,clear sky
491,Trastenik,BG,2022-09-11 22:24:17,43.52,24.4685,67.84,73,75,13.8,light rain
492,Cuamba,MZ,2022-09-11 22:24:17,-14.8031,36.5372,74.66,31,3,7.47,clear sky
493,Am Timan,TD,2022-09-11 22:24:17,11.0297,20.2827,73.38,93,17,6.11,few clouds
494,Cabo San Lucas,MX,2022-09-11 22:23:12,22.8909,-109.9124,90.61,70,20,4.61,few clouds
495,Maragogi,BR,2022-09-11 22:24:18,-9.0122,-35.2225,73.6,77,70,7.07,broken clouds
496,Fort Saint James,CA,2022-09-11 22:24:18,54.4333,-124.25,75.52,26,14,4.9,few clouds
497,Ca Mau,VN,2022-09-11 22:24:19,9.1769,105.15,75.31,94,100,2.89,light rain
498,Lebu,CL,2022-09-11 22:24:20,-37.6167,-73.65,52.09,78,64,4.14,broken clouds
499,Bonthe,SL,2022-09-11 22:24:20,7.5264,-12.505,75.83,89,100,10.83,light rain
500,Antofagasta,CL,2022-09-11 22:24:20,-23.65,-70.4,58.28,77,71,9.8,broken clouds
501,Mongoumba,CF,2022-09-11 22:24:21,3.6415,18.5936,69.75,96,93,2.57,overcast clouds
502,Maracas,BR,2022-09-11 22:24:21,-13.4411,-40.4308,67.96,58,17,10.92,few clouds
503,Banda Aceh,ID,2022-09-11 22:24:22,5.5577,95.3222,78.96,80,100,5.59,overcast clouds
504,Chabahar,IR,2022-09-11 22:24:22,25.2919,60.643,82.54,82,53,5.21,broken clouds
505,Tondano,ID,2022-09-11 22:24:23,1.3038,124.9112,66.29,86,95,0.51,overcast clouds
506,Tromso,NO,2022-09-11 22:24:10,69.6496,18.957,46.42,87,75,3.44,broken clouds
507,Palu,ID,2022-09-11 22:22:03,-0.8917,119.8707,73.35,93,96,2.95,overcast clouds
508,Wanaka,NZ,2022-09-11 22:24:23,-44.7,169.15,52.11,67,100,3.0,overcast clouds
509,Meulaboh,ID,2022-09-11 22:24:24,4.1363,96.1285,75.83,89,100,4.81,overcast clouds
510,Emba,KZ,2022-09-11 22:24:24,48.8264,58.1442,49.33,59,4,3.89,clear sky
511,Upington,ZA,2022-09-11 22:24:25,-28.4478,21.2561,59.38,41,40,11.5,scattered clouds
512,Morehead,US,2022-09-11 22:24:25,37.2711,-87.1764,73.78,94,75,9.22,broken clouds
513,Richards Bay,ZA,2022-09-11 22:22:47,-28.783,32.0377,66.45,86,100,13.24,light rain
514,Jabinyanah,TN,2022-09-11 22:24:26,35.035,10.9081,84.0,63,5,1.54,clear sky
515,Port Lavaca,US,2022-09-11 22:24:26,28.615,-96.6261,93.52,40,0,5.75,clear sky
516,Morris,US,2022-09-11 22:24:26,40.8334,-74.5329,67.3,90,75,4.61,broken clouds
517,Tibati,CM,2022-09-11 22:24:27,6.4667,12.6333,66.72,99,98,2.53,moderate rain
518,Lotofaga,WS,2022-09-11 22:24:27,-13.9764,-171.8578,87.58,78,30,17.29,light rain
519,Manicore,BR,2022-09-11 22:24:27,-5.8092,-61.3003,92.41,29,29,1.45,scattered clouds
520,Paoua,CF,2022-09-11 22:24:28,7.2427,16.4406,68.7,98,99,4.21,moderate rain
521,Dekar,BW,2022-09-11 22:24:28,-21.5333,21.9333,66.0,16,0,6.06,clear sky
522,Taksimo,RU,2022-09-11 22:24:28,56.3444,114.8794,39.31,85,0,1.32,clear sky
523,Bonfim,BR,2022-09-11 22:24:29,3.0833,-59.95,80.37,76,58,3.6,broken clouds
524,Kalanguy,RU,2022-09-11 22:24:29,51.0167,116.5167,39.07,81,0,4.38,clear sky
